date,admin1,market,commodity,unit,price,currency,source
2022-02-01,Kenya,Nairobi,Milk (fresh),L,75.68,KES,Sample Data
2022-02-01,Kenya,Mombasa,Milk (fresh),L,75.3,KES,Sample Data
2022-02-01,Kenya,Kisumu,Milk (fresh),L,77.52,KES,Sample Data
2022-02-01,Kenya,Nakuru,Milk (fresh),L,73.95,KES,Sample Data
2022-02-01,Kenya,Eldoret,Milk (fresh),L,74.44,KES,Sample Data
2022-02-01,Kenya,Nairobi,Eggs,Piece,18.93,KES,Sample Data
2022-02-01,Kenya,Mombasa,Eggs,Piece,19.54,KES,Sample Data
2022-02-01,Kenya,Kisumu,Eggs,Piece,19.58,KES,Sample Data
2022-02-01,Kenya,Nakuru,Eggs,Piece,18.82,KES,Sample Data
2022-02-01,Kenya,Eldoret,Eggs,Piece,19.4,KES,Sample Data
2022-03-01,Kenya,Nairobi,Maize (white),KG,55.4,KES,Sample Data
2022-03-01,Kenya,Mombasa,Maize (white),KG,59.77,KES,Sample Data
2022-03-01,Kenya,Kisumu,Maize (white),KG,57.59,KES,Sample Data
2022-03-01,Kenya,Nakuru,Maize (white),KG,58.4,KES,Sample Data
2022-03-01,Kenya,Eldoret,Maize (white),KG,56.94,KES,Sample Data
2022-03-01,Kenya,Nairobi,Rice,KG,160.36,KES,Sample Data
2022-03-01,Kenya,Mombasa,Rice,KG,153.92,KES,Sample Data
2022-03-01,Kenya,Kisumu,Rice,KG,157.66,KES,Sample Data
2022-03-01,Kenya,Nakuru,Rice,KG,155.52,KES,Sample Data
2022-03-01,Kenya,Eldoret,Rice,KG,152.08,KES,Sample Data
2022-03-01,Kenya,Nairobi,Wheat flour,KG,70.62,KES,Sample Data
2022-03-01,Kenya,Mombasa,Wheat flour,KG,71.63,KES,Sample Data
2022-03-01,Kenya,Kisumu,Wheat flour,KG,69.18,KES,Sample Data
2022-03-01,Kenya,Nakuru,Wheat flour,KG,73.13,KES,Sample Data
2022-03-01,Kenya,Eldoret,Wheat flour,KG,73.47,KES,Sample Data
2022-03-01,Kenya,Nairobi,Beans (dry),KG,137.07,KES,Sample Data
2022-03-01,Kenya,Mombasa,Beans (dry),KG,145.75,KES,Sample Data
2022-03-01,Kenya,Kisumu,Beans (dry),KG,136.21,KES,Sample Data
2022-03-01,Kenya,Nakuru,Beans (dry),KG,142.29,KES,Sample Data
2022-03-01,Kenya,Eldoret,Beans (dry),KG,145.56,KES,Sample Data
2022-03-01,Kenya,Nairobi,Sugar,KG,166.48,KES,Sample Data
2022-03-01,Kenya,Mombasa,Sugar,KG,165.08,KES,Sample Data
2022-03-01,Kenya,Kisumu,Sugar,KG,169.1,KES,Sample Data
2022-03-01,Kenya,Nakuru,Sugar,KG,161.21,KES,Sample Data
2022-03-01,Kenya,Eldoret,Sugar,KG,165.25,KES,Sample Data
2022-03-01,Kenya,Nairobi,Cooking oil (vegetable),L,342.84,KES,Sample Data
2022-03-01,Kenya,Mombasa,Cooking oil (vegetable),L,359.31,KES,Sample Data
2022-03-01,Kenya,Kisumu,Cooking oil (vegetable),L,371.58,KES,Sample Data
2022-03-01,Kenya,Nakuru,Cooking oil (vegetable),L,365.73,KES,Sample Data
2022-03-01,Kenya,Eldoret,Cooking oil (vegetable),L,369.86,KES,Sample Data
2022-03-01,Kenya,Nairobi,Milk (fresh),L,77.1,KES,Sample Data
2022-03-01,Kenya,Mombasa,Milk (fresh),L,75.46,KES,Sample Data
2022-03-01,Kenya,Kisumu,Milk (fresh),L,79.07,KES,Sample Data
2022-03-01,Kenya,Nakuru,Milk (fresh),L,75.8,KES,Sample Data
2022-03-01,Kenya,Eldoret,Milk (fresh),L,79.12,KES,Sample Data
2022-03-01,Kenya,Nairobi,Eggs,Piece,18.63,KES,Sample Data
2022-03-01,Kenya,Mombasa,Eggs,Piece,19.79,KES,Sample Data
2022-03-01,Kenya,Kisumu,Eggs,Piece,18.76,KES,Sample Data
2022-03-01,Kenya,Nakuru,Eggs,Piece,18.94,KES,Sample Data
2022-03-01,Kenya,Eldoret,Eggs,Piece,19.64,KES,Sample Data
2022-04-01,Kenya,Nairobi,Maize (white),KG,57.95,KES,Sample Data
2022-04-01,Kenya,Mombasa,Maize (white),KG,59.09,KES,Sample Data
2022-04-01,Kenya,Kisumu,Maize (white),KG,59.85,KES,Sample Data
2022-04-01,Kenya,Nakuru,Maize (white),KG,55.27,KES,Sample Data
2022-04-01,Kenya,Eldoret,Maize (white),KG,56.35,KES,Sample Data
2022-04-01,Kenya,Nairobi,Rice,KG,146.55,KES,Sample Data
2022-04-01,Kenya,Mombasa,Rice,KG,157.69,KES,Sample Data
2022-04-01,Kenya,Kisumu,Rice,KG,157.46,KES,Sample Data
2022-04-01,Kenya,Nakuru,Rice,KG,154.78,KES,Sample Data
2022-04-01,Kenya,Eldoret,Rice,KG,152.98,KES,Sample Data
2022-04-01,Kenya,Nairobi,Wheat flour,KG,68.19,KES,Sample Data
2022-04-01,Kenya,Mombasa,Wheat flour,KG,68.81,KES,Sample Data
2022-04-01,Kenya,Kisumu,Wheat flour,KG,72.93,KES,Sample Data
2022-04-01,Kenya,Nakuru,Wheat flour,KG,71.83,KES,Sample Data
2022-04-01,Kenya,Eldoret,Wheat flour,KG,71.14,KES,Sample Data
2022-04-01,Kenya,Nairobi,Beans (dry),KG,145.25,KES,Sample Data
2022-04-01,Kenya,Mombasa,Beans (dry),KG,140.86,KES,Sample Data
2022-04-01,Kenya,Kisumu,Beans (dry),KG,139.4,KES,Sample Data
2022-04-01,Kenya,Nakuru,Beans (dry),KG,144.8,KES,Sample Data
2022-04-01,Kenya,Eldoret,Beans (dry),KG,138.49,KES,Sample Data
2022-04-01,Kenya,Nairobi,Sugar,KG,159.23,KES,Sample Data
2022-04-01,Kenya,Mombasa,Sugar,KG,158.51,KES,Sample Data
2022-04-01,Kenya,Kisumu,Sugar,KG,172.13,KES,Sample Data
2022-04-01,Kenya,Nakuru,Sugar,KG,170.93,KES,Sample Data
2022-04-01,Kenya,Eldoret,Sugar,KG,171.73,KES,Sample Data
2022-04-01,Kenya,Nairobi,Cooking oil (vegetable),L,366.9,KES,Sample Data
2022-04-01,Kenya,Mombasa,Cooking oil (vegetable),L,371.15,KES,Sample Data
2022-04-01,Kenya,Kisumu,Cooking oil (vegetable),L,349.88,KES,Sample Data
2022-04-01,Kenya,Nakuru,Cooking oil (vegetable),L,349.02,KES,Sample Data
2022-04-01,Kenya,Eldoret,Cooking oil (vegetable),L,343.16,KES,Sample Data
2022-04-01,Kenya,Nairobi,Milk (fresh),L,76.69,KES,Sample Data
2022-04-01,Kenya,Mombasa,Milk (fresh),L,74.63,KES,Sample Data
2022-04-01,Kenya,Kisumu,Milk (fresh),L,76.18,KES,Sample Data
2022-04-01,Kenya,Nakuru,Milk (fresh),L,77.08,KES,Sample Data
2022-04-01,Kenya,Eldoret,Milk (fresh),L,75.0,KES,Sample Data
2022-04-01,Kenya,Nairobi,Eggs,Piece,18.28,KES,Sample Data
2022-04-01,Kenya,Mombasa,Eggs,Piece,19.75,KES,Sample Data
2022-04-01,Kenya,Kisumu,Eggs,Piece,19.27,KES,Sample Data
2022-04-01,Kenya,Nakuru,Eggs,Piece,18.52,KES,Sample Data
2022-04-01,Kenya,Eldoret,Eggs,Piece,18.65,KES,Sample Data
2022-05-01,Kenya,Nairobi,Maize (white),KG,53.38,KES,Sample Data
2022-05-01,Kenya,Mombasa,Maize (white),KG,58.63,KES,Sample Data
2022-05-01,Kenya,Kisumu,Maize (white),KG,56.07,KES,Sample Data
2022-05-01,Kenya,Nakuru,Maize (white),KG,57.65,KES,Sample Data
2022-05-01,Kenya,Eldoret,Maize (white),KG,53.86,KES,Sample Data
2022-05-01,Kenya,Nairobi,Rice,KG,154.83,KES,Sample Data
2022-05-01,Kenya,Mombasa,Rice,KG,154.0,KES,Sample Data
2022-05-01,Kenya,Kisumu,Rice,KG,150.27,KES,Sample Data
2022-05-01,Kenya,Nakuru,Rice,KG,148.2,KES,Sample Data
2022-05-01,Kenya,Eldoret,Rice,KG,148.28,KES,Sample Data
2022-05-01,Kenya,Nairobi,Wheat flour,KG,69.07,KES,Sample Data
2022-05-01,Kenya,Mombasa,Wheat flour,KG,68.0,KES,Sample Data
2022-05-01,Kenya,Kisumu,Wheat flour,KG,69.25,KES,Sample Data
2022-05-01,Kenya,Nakuru,Wheat flour,KG,69.73,KES,Sample Data
2022-05-01,Kenya,Eldoret,Wheat flour,KG,68.46,KES,Sample Data
2022-05-01,Kenya,Nairobi,Beans (dry),KG,135.31,KES,Sample Data
2022-05-01,Kenya,Mombasa,Beans (dry),KG,138.76,KES,Sample Data
2022-05-01,Kenya,Kisumu,Beans (dry),KG,138.15,KES,Sample Data
2022-05-01,Kenya,Nakuru,Beans (dry),KG,136.85,KES,Sample Data
2022-05-01,Kenya,Eldoret,Beans (dry),KG,131.06,KES,Sample Data
2022-05-01,Kenya,Nairobi,Sugar,KG,159.54,KES,Sample Data
2022-05-01,Kenya,Mombasa,Sugar,KG,154.6,KES,Sample Data
2022-05-01,Kenya,Kisumu,Sugar,KG,158.3,KES,Sample Data
2022-05-01,Kenya,Nakuru,Sugar,KG,158.89,KES,Sample Data
2022-05-01,Kenya,Eldoret,Sugar,KG,156.93,KES,Sample Data
2022-05-01,Kenya,Nairobi,Cooking oil (vegetable),L,340.72,KES,Sample Data
2022-05-01,Kenya,Mombasa,Cooking oil (vegetable),L,348.67,KES,Sample Data
2022-05-01,Kenya,Kisumu,Cooking oil (vegetable),L,332.5,KES,Sample Data
2022-05-01,Kenya,Nakuru,Cooking oil (vegetable),L,333.09,KES,Sample Data
2022-05-01,Kenya,Eldoret,Cooking oil (vegetable),L,342.96,KES,Sample Data
2022-05-01,Kenya,Nairobi,Milk (fresh),L,75.13,KES,Sample Data
2022-05-01,Kenya,Mombasa,Milk (fresh),L,73.12,KES,Sample Data
2022-05-01,Kenya,Kisumu,Milk (fresh),L,73.83,KES,Sample Data
2022-05-01,Kenya,Nakuru,Milk (fresh),L,75.4,KES,Sample Data
2022-05-01,Kenya,Eldoret,Milk (fresh),L,73.53,KES,Sample Data
2022-05-01,Kenya,Nairobi,Eggs,Piece,19.32,KES,Sample Data
2022-05-01,Kenya,Mombasa,Eggs,Piece,19.01,KES,Sample Data
2022-05-01,Kenya,Kisumu,Eggs,Piece,17.96,KES,Sample Data
2022-05-01,Kenya,Nakuru,Eggs,Piece,18.47,KES,Sample Data
2022-05-01,Kenya,Eldoret,Eggs,Piece,18.49,KES,Sample Data
2022-06-01,Kenya,Nairobi,Maize (white),KG,55.2,KES,Sample Data
2022-06-01,Kenya,Mombasa,Maize (white),KG,52.96,KES,Sample Data
2022-06-01,Kenya,Kisumu,Maize (white),KG,56.54,KES,Sample Data
2022-06-01,Kenya,Nakuru,Maize (white),KG,51.22,KES,Sample Data
2022-06-01,Kenya,Eldoret,Maize (white),KG,51.54,KES,Sample Data
2022-06-01,Kenya,Nairobi,Rice,KG,137.81,KES,Sample Data
2022-06-01,Kenya,Mombasa,Rice,KG,146.71,KES,Sample Data
2022-06-01,Kenya,Kisumu,Rice,KG,142.39,KES,Sample Data
2022-06-01,Kenya,Nakuru,Rice,KG,142.12,KES,Sample Data
2022-06-01,Kenya,Eldoret,Rice,KG,142.88,KES,Sample Data
2022-06-01,Kenya,Nairobi,Wheat flour,KG,63.1,KES,Sample Data
2022-06-01,Kenya,Mombasa,Wheat flour,KG,65.08,KES,Sample Data
2022-06-01,Kenya,Kisumu,Wheat flour,KG,67.16,KES,Sample Data
2022-06-01,Kenya,Nakuru,Wheat flour,KG,65.07,KES,Sample Data
2022-06-01,Kenya,Eldoret,Wheat flour,KG,62.74,KES,Sample Data
2022-06-01,Kenya,Nairobi,Beans (dry),KG,137.53,KES,Sample Data
2022-06-01,Kenya,Mombasa,Beans (dry),KG,136.99,KES,Sample Data
2022-06-01,Kenya,Kisumu,Beans (dry),KG,126.88,KES,Sample Data
2022-06-01,Kenya,Nakuru,Beans (dry),KG,126.05,KES,Sample Data
2022-06-01,Kenya,Eldoret,Beans (dry),KG,127.26,KES,Sample Data
2022-06-01,Kenya,Nairobi,Sugar,KG,154.84,KES,Sample Data
2022-06-01,Kenya,Mombasa,Sugar,KG,155.79,KES,Sample Data
2022-06-01,Kenya,Kisumu,Sugar,KG,148.83,KES,Sample Data
2022-06-01,Kenya,Nakuru,Sugar,KG,156.88,KES,Sample Data
2022-06-01,Kenya,Eldoret,Sugar,KG,159.52,KES,Sample Data
2022-06-01,Kenya,Nairobi,Cooking oil (vegetable),L,347.79,KES,Sample Data
2022-06-01,Kenya,Mombasa,Cooking oil (vegetable),L,333.6,KES,Sample Data
2022-06-01,Kenya,Kisumu,Cooking oil (vegetable),L,328.32,KES,Sample Data
2022-06-01,Kenya,Nakuru,Cooking oil (vegetable),L,345.52,KES,Sample Data
2022-06-01,Kenya,Eldoret,Cooking oil (vegetable),L,345.97,KES,Sample Data
2022-06-01,Kenya,Nairobi,Milk (fresh),L,74.66,KES,Sample Data
2022-06-01,Kenya,Mombasa,Milk (fresh),L,71.48,KES,Sample Data
2022-06-01,Kenya,Kisumu,Milk (fresh),L,72.58,KES,Sample Data
2022-06-01,Kenya,Nakuru,Milk (fresh),L,72.72,KES,Sample Data
2022-06-01,Kenya,Eldoret,Milk (fresh),L,73.38,KES,Sample Data
2022-06-01,Kenya,Nairobi,Eggs,Piece,17.41,KES,Sample Data
2022-06-01,Kenya,Mombasa,Eggs,Piece,17.36,KES,Sample Data
2022-06-01,Kenya,Kisumu,Eggs,Piece,17.71,KES,Sample Data
2022-06-01,Kenya,Nakuru,Eggs,Piece,17.18,KES,Sample Data
2022-06-01,Kenya,Eldoret,Eggs,Piece,18.25,KES,Sample Data
2022-07-01,Kenya,Nairobi,Maize (white),KG,49.76,KES,Sample Data
2022-07-01,Kenya,Mombasa,Maize (white),KG,51.03,KES,Sample Data
2022-07-01,Kenya,Kisumu,Maize (white),KG,52.63,KES,Sample Data
2022-07-01,Kenya,Nakuru,Maize (white),KG,50.54,KES,Sample Data
2022-07-01,Kenya,Eldoret,Maize (white),KG,51.79,KES,Sample Data
2022-07-01,Kenya,Nairobi,Rice,KG,133.5,KES,Sample Data
2022-07-01,Kenya,Mombasa,Rice,KG,131.97,KES,Sample Data
2022-07-01,Kenya,Kisumu,Rice,KG,145.52,KES,Sample Data
2022-07-01,Kenya,Nakuru,Rice,KG,132.2,KES,Sample Data
2022-07-01,Kenya,Eldoret,Rice,KG,137.25,KES,Sample Data
2022-07-01,Kenya,Nairobi,Wheat flour,KG,60.56,KES,Sample Data
2022-07-01,Kenya,Mombasa,Wheat flour,KG,63.33,KES,Sample Data
2022-07-01,Kenya,Kisumu,Wheat flour,KG,66.22,KES,Sample Data
2022-07-01,Kenya,Nakuru,Wheat flour,KG,66.53,KES,Sample Data
2022-07-01,Kenya,Eldoret,Wheat flour,KG,66.15,KES,Sample Data
2022-07-01,Kenya,Nairobi,Beans (dry),KG,131.61,KES,Sample Data
2022-07-01,Kenya,Mombasa,Beans (dry),KG,124.29,KES,Sample Data
2022-07-01,Kenya,Kisumu,Beans (dry),KG,125.7,KES,Sample Data
2022-07-01,Kenya,Nakuru,Beans (dry),KG,125.14,KES,Sample Data
2022-07-01,Kenya,Eldoret,Beans (dry),KG,122.62,KES,Sample Data
2022-07-01,Kenya,Nairobi,Sugar,KG,151.02,KES,Sample Data
2022-07-01,Kenya,Mombasa,Sugar,KG,155.74,KES,Sample Data
2022-07-01,Kenya,Kisumu,Sugar,KG,147.28,KES,Sample Data
2022-07-01,Kenya,Nakuru,Sugar,KG,145.69,KES,Sample Data
2022-07-01,Kenya,Eldoret,Sugar,KG,148.0,KES,Sample Data
2022-07-01,Kenya,Nairobi,Cooking oil (vegetable),L,339.26,KES,Sample Data
2022-07-01,Kenya,Mombasa,Cooking oil (vegetable),L,318.68,KES,Sample Data
2022-07-01,Kenya,Kisumu,Cooking oil (vegetable),L,311.58,KES,Sample Data
2022-07-01,Kenya,Nakuru,Cooking oil (vegetable),L,328.11,KES,Sample Data
2022-07-01,Kenya,Eldoret,Cooking oil (vegetable),L,320.55,KES,Sample Data
2022-07-01,Kenya,Nairobi,Milk (fresh),L,72.29,KES,Sample Data
2022-07-01,Kenya,Mombasa,Milk (fresh),L,69.91,KES,Sample Data
2022-07-01,Kenya,Kisumu,Milk (fresh),L,67.21,KES,Sample Data
2022-07-01,Kenya,Nakuru,Milk (fresh),L,66.1,KES,Sample Data
2022-07-01,Kenya,Eldoret,Milk (fresh),L,69.71,KES,Sample Data
2022-07-01,Kenya,Nairobi,Eggs,Piece,18.17,KES,Sample Data
2022-07-01,Kenya,Mombasa,Eggs,Piece,17.77,KES,Sample Data
2022-07-01,Kenya,Kisumu,Eggs,Piece,18.02,KES,Sample Data
2022-07-01,Kenya,Nakuru,Eggs,Piece,17.86,KES,Sample Data
2022-07-01,Kenya,Eldoret,Eggs,Piece,17.86,KES,Sample Data
2022-08-01,Kenya,Nairobi,Maize (white),KG,52.72,KES,Sample Data
2022-08-01,Kenya,Mombasa,Maize (white),KG,48.7,KES,Sample Data
2022-08-01,Kenya,Kisumu,Maize (white),KG,53.32,KES,Sample Data
2022-08-01,Kenya,Nakuru,Maize (white),KG,52.68,KES,Sample Data
2022-08-01,Kenya,Eldoret,Maize (white),KG,50.02,KES,Sample Data
2022-08-01,Kenya,Nairobi,Rice,KG,130.98,KES,Sample Data
2022-08-01,Kenya,Mombasa,Rice,KG,133.51,KES,Sample Data
2022-08-01,Kenya,Kisumu,Rice,KG,135.1,KES,Sample Data
2022-08-01,Kenya,Nakuru,Rice,KG,140.57,KES,Sample Data
2022-08-01,Kenya,Eldoret,Rice,KG,133.8,KES,Sample Data
2022-08-01,Kenya,Nairobi,Wheat flour,KG,63.79,KES,Sample Data
2022-08-01,Kenya,Mombasa,Wheat flour,KG,65.04,KES,Sample Data
2022-08-01,Kenya,Kisumu,Wheat flour,KG,59.44,KES,Sample Data
2022-08-01,Kenya,Nakuru,Wheat flour,KG,61.55,KES,Sample Data
2022-08-01,Kenya,Eldoret,Wheat flour,KG,64.68,KES,Sample Data
2022-08-01,Kenya,Nairobi,Beans (dry),KG,128.83,KES,Sample Data
2022-08-01,Kenya,Mombasa,Beans (dry),KG,124.08,KES,Sample Data
2022-08-01,Kenya,Kisumu,Beans (dry),KG,129.7,KES,Sample Data
2022-08-01,Kenya,Nakuru,Beans (dry),KG,123.65,KES,Sample Data
2022-08-01,Kenya,Eldoret,Beans (dry),KG,126.97,KES,Sample Data
2022-08-01,Kenya,Nairobi,Sugar,KG,140.6,KES,Sample Data
2022-08-01,Kenya,Mombasa,Sugar,KG,144.29,KES,Sample Data
2022-08-01,Kenya,Kisumu,Sugar,KG,142.88,KES,Sample Data
2022-08-01,Kenya,Nakuru,Sugar,KG,153.48,KES,Sample Data
2022-08-01,Kenya,Eldoret,Sugar,KG,153.94,KES,Sample Data
2022-08-01,Kenya,Nairobi,Cooking oil (vegetable),L,326.84,KES,Sample Data
2022-08-01,Kenya,Mombasa,Cooking oil (vegetable),L,299.32,KES,Sample Data
2022-08-01,Kenya,Kisumu,Cooking oil (vegetable),L,327.11,KES,Sample Data
2022-08-01,Kenya,Nakuru,Cooking oil (vegetable),L,303.06,KES,Sample Data
2022-08-01,Kenya,Eldoret,Cooking oil (vegetable),L,324.85,KES,Sample Data
2022-08-01,Kenya,Nairobi,Milk (fresh),L,69.57,KES,Sample Data
2022-08-01,Kenya,Mombasa,Milk (fresh),L,68.46,KES,Sample Data
2022-08-01,Kenya,Kisumu,Milk (fresh),L,67.52,KES,Sample Data
2022-08-01,Kenya,Nakuru,Milk (fresh),L,66.96,KES,Sample Data
2022-08-01,Kenya,Eldoret,Milk (fresh),L,64.47,KES,Sample Data
2022-08-01,Kenya,Nairobi,Eggs,Piece,16.2,KES,Sample Data
2022-08-01,Kenya,Mombasa,Eggs,Piece,17.74,KES,Sample Data
2022-08-01,Kenya,Kisumu,Eggs,Piece,17.69,KES,Sample Data
2022-08-01,Kenya,Nakuru,Eggs,Piece,16.54,KES,Sample Data
2022-08-01,Kenya,Eldoret,Eggs,Piece,16.9,KES,Sample Data
2022-09-01,Kenya,Nairobi,Maize (white),KG,51.57,KES,Sample Data
2022-09-01,Kenya,Mombasa,Maize (white),KG,48.16,KES,Sample Data
2022-09-01,Kenya,Kisumu,Maize (white),KG,49.29,KES,Sample Data
2022-09-01,Kenya,Nakuru,Maize (white),KG,49.23,KES,Sample Data
2022-09-01,Kenya,Eldoret,Maize (white),KG,52.83,KES,Sample Data
2022-09-01,Kenya,Nairobi,Rice,KG,140.29,KES,Sample Data
2022-09-01,Kenya,Mombasa,Rice,KG,134.06,KES,Sample Data
2022-09-01,Kenya,Kisumu,Rice,KG,136.4,KES,Sample Data
2022-09-01,Kenya,Nakuru,Rice,KG,135.99,KES,Sample Data
2022-09-01,Kenya,Eldoret,Rice,KG,136.53,KES,Sample Data
2022-09-01,Kenya,Nairobi,Wheat flour,KG,64.11,KES,Sample Data
2022-09-01,Kenya,Mombasa,Wheat flour,KG,61.26,KES,Sample Data
2022-09-01,Kenya,Kisumu,Wheat flour,KG,62.44,KES,Sample Data
2022-09-01,Kenya,Nakuru,Wheat flour,KG,62.77,KES,Sample Data
2022-09-01,Kenya,Eldoret,Wheat flour,KG,63.0,KES,Sample Data
2022-09-01,Kenya,Nairobi,Beans (dry),KG,127.41,KES,Sample Data
2022-09-01,Kenya,Mombasa,Beans (dry),KG,123.47,KES,Sample Data
2022-09-01,Kenya,Kisumu,Beans (dry),KG,126.76,KES,Sample Data
2022-09-01,Kenya,Nakuru,Beans (dry),KG,123.16,KES,Sample Data
2022-09-01,Kenya,Eldoret,Beans (dry),KG,118.39,KES,Sample Data
2022-09-01,Kenya,Nairobi,Sugar,KG,138.44,KES,Sample Data
2022-09-01,Kenya,Mombasa,Sugar,KG,142.63,KES,Sample Data
2022-09-01,Kenya,Kisumu,Sugar,KG,145.77,KES,Sample Data
2022-09-01,Kenya,Nakuru,Sugar,KG,142.21,KES,Sample Data
2022-09-01,Kenya,Eldoret,Sugar,KG,138.52,KES,Sample Data
2022-09-01,Kenya,Nairobi,Cooking oil (vegetable),L,296.08,KES,Sample Data
2022-09-01,Kenya,Mombasa,Cooking oil (vegetable),L,321.62,KES,Sample Data
2022-09-01,Kenya,Kisumu,Cooking oil (vegetable),L,300.25,KES,Sample Data
2022-09-01,Kenya,Nakuru,Cooking oil (vegetable),L,305.87,KES,Sample Data
2022-09-01,Kenya,Eldoret,Cooking oil (vegetable),L,307.01,KES,Sample Data
2022-09-01,Kenya,Nairobi,Milk (fresh),L,70.15,KES,Sample Data
2022-09-01,Kenya,Mombasa,Milk (fresh),L,70.18,KES,Sample Data
2022-09-01,Kenya,Kisumu,Milk (fresh),L,70.56,KES,Sample Data
2022-09-01,Kenya,Nakuru,Milk (fresh),L,68.51,KES,Sample Data
2022-09-01,Kenya,Eldoret,Milk (fresh),L,66.38,KES,Sample Data
2022-09-01,Kenya,Nairobi,Eggs,Piece,17.18,KES,Sample Data
2022-09-01,Kenya,Mombasa,Eggs,Piece,16.22,KES,Sample Data
2022-09-01,Kenya,Kisumu,Eggs,Piece,17.11,KES,Sample Data
2022-09-01,Kenya,Nakuru,Eggs,Piece,17.3,KES,Sample Data
2022-09-01,Kenya,Eldoret,Eggs,Piece,17.19,KES,Sample Data
2022-10-01,Kenya,Nairobi,Maize (white),KG,49.17,KES,Sample Data
2022-10-01,Kenya,Mombasa,Maize (white),KG,52.12,KES,Sample Data
2022-10-01,Kenya,Kisumu,Maize (white),KG,50.57,KES,Sample Data
2022-10-01,Kenya,Nakuru,Maize (white),KG,51.31,KES,Sample Data
2022-10-01,Kenya,Eldoret,Maize (white),KG,51.07,KES,Sample Data
2022-10-01,Kenya,Nairobi,Rice,KG,134.93,KES,Sample Data
2022-10-01,Kenya,Mombasa,Rice,KG,130.3,KES,Sample Data
2022-10-01,Kenya,Kisumu,Rice,KG,135.55,KES,Sample Data
2022-10-01,Kenya,Nakuru,Rice,KG,142.13,KES,Sample Data
2022-10-01,Kenya,Eldoret,Rice,KG,139.06,KES,Sample Data
2022-10-01,Kenya,Nairobi,Wheat flour,KG,65.26,KES,Sample Data
2022-10-01,Kenya,Mombasa,Wheat flour,KG,63.87,KES,Sample Data
2022-10-01,Kenya,Kisumu,Wheat flour,KG,61.31,KES,Sample Data
2022-10-01,Kenya,Nakuru,Wheat flour,KG,63.69,KES,Sample Data
2022-10-01,Kenya,Eldoret,Wheat flour,KG,61.43,KES,Sample Data
2022-10-01,Kenya,Nairobi,Beans (dry),KG,123.97,KES,Sample Data
2022-10-01,Kenya,Mombasa,Beans (dry),KG,121.26,KES,Sample Data
2022-10-01,Kenya,Kisumu,Beans (dry),KG,122.43,KES,Sample Data
2022-10-01,Kenya,Nakuru,Beans (dry),KG,119.52,KES,Sample Data
2022-10-01,Kenya,Eldoret,Beans (dry),KG,125.61,KES,Sample Data
2022-10-01,Kenya,Nairobi,Sugar,KG,153.43,KES,Sample Data
2022-10-01,Kenya,Mombasa,Sugar,KG,146.37,KES,Sample Data
2022-10-01,Kenya,Kisumu,Sugar,KG,140.67,KES,Sample Data
2022-10-01,Kenya,Nakuru,Sugar,KG,146.88,KES,Sample Data
2022-10-01,Kenya,Eldoret,Sugar,KG,146.68,KES,Sample Data
2022-10-01,Kenya,Nairobi,Cooking oil (vegetable),L,322.5,KES,Sample Data
2022-10-01,Kenya,Mombasa,Cooking oil (vegetable),L,318.05,KES,Sample Data
2022-10-01,Kenya,Kisumu,Cooking oil (vegetable),L,319.9,KES,Sample Data
2022-10-01,Kenya,Nakuru,Cooking oil (vegetable),L,312.64,KES,Sample Data
2022-10-01,Kenya,Eldoret,Cooking oil (vegetable),L,328.85,KES,Sample Data
2022-10-01,Kenya,Nairobi,Milk (fresh),L,71.91,KES,Sample Data
2022-10-01,Kenya,Mombasa,Milk (fresh),L,64.98,KES,Sample Data
2022-10-01,Kenya,Kisumu,Milk (fresh),L,70.73,KES,Sample Data
2022-10-01,Kenya,Nakuru,Milk (fresh),L,66.74,KES,Sample Data
2022-10-01,Kenya,Eldoret,Milk (fresh),L,66.96,KES,Sample Data
2022-10-01,Kenya,Nairobi,Eggs,Piece,17.13,KES,Sample Data
2022-10-01,Kenya,Mombasa,Eggs,Piece,16.87,KES,Sample Data
2022-10-01,Kenya,Kisumu,Eggs,Piece,16.75,KES,Sample Data
2022-10-01,Kenya,Nakuru,Eggs,Piece,17.99,KES,Sample Data
2022-10-01,Kenya,Eldoret,Eggs,Piece,16.19,KES,Sample Data
2022-11-01,Kenya,Nairobi,Maize (white),KG,54.88,KES,Sample Data
2022-11-01,Kenya,Mombasa,Maize (white),KG,53.01,KES,Sample Data
2022-11-01,Kenya,Kisumu,Maize (white),KG,52.17,KES,Sample Data
2022-11-01,Kenya,Nakuru,Maize (white),KG,51.81,KES,Sample Data
2022-11-01,Kenya,Eldoret,Maize (white),KG,53.16,KES,Sample Data
2022-11-01,Kenya,Nairobi,Rice,KG,141.6,KES,Sample Data
2022-11-01,Kenya,Mombasa,Rice,KG,148.48,KES,Sample Data
2022-11-01,Kenya,Kisumu,Rice,KG,146.41,KES,Sample Data
2022-11-01,Kenya,Nakuru,Rice,KG,142.69,KES,Sample Data
2022-11-01,Kenya,Eldoret,Rice,KG,135.43,KES,Sample Data
2022-11-01,Kenya,Nairobi,Wheat flour,KG,63.25,KES,Sample Data
2022-11-01,Kenya,Mombasa,Wheat flour,KG,62.72,KES,Sample Data
2022-11-01,Kenya,Kisumu,Wheat flour,KG,67.01,KES,Sample Data
2022-11-01,Kenya,Nakuru,Wheat flour,KG,62.67,KES,Sample Data
